High,Low,Volume,Open,Close,Return,SMA_20,RSI
SOXX,SOXX,SOXX,SOXX,SOXX,,,
16.0644456361025,15.812002964022971,326100,16.021414889063873,15.923879623413086,-0.006087805997544219,15.408811807632446,69.58692045850293
16.397206045250595,16.07304823568619,1958700,16.136158896212883,16.279592514038086,0.008888956705729143,15.50534200668335,73.14913181663897
16.477531686077732,16.279595165330797,1212300,16.331230422600598,16.36852264404297,0.002283491229831815,15.606318712234497,72.38640536387004
16.69267068221936,16.50333878123269,831900,16.5721862975585,16.623823165893555,0.003115875443824999,15.710307121276855,84.32039093612615
16.572189074277514,16.345566577279147,448200,16.572189074277514,16.434494018554688,-0.008308803086041863,15.802964210510254,77.96046947870775
16.488994501620212,16.25950279796251,1608900,16.377117911632386,16.443096160888672,0.004028684998929081,15.881277990341186,69.07675752200802
16.761525237258173,16.468922759636566,696900,16.468922759636566,16.641040802001953,0.010451080794867075,15.962030220031739,67.04914316109355
16.735706674669782,16.569323877091076,411900,16.712757493085302,16.695545196533203,-0.0010298896851235041,16.042925930023195,66.61133274133763
16.56931624713203,16.29679545685425,460500,16.50333799600439,16.371379852294922,-0.00799584567324602,16.09958143234253,57.53207344865052
16.543500859350065,16.207867768480472,157800,16.47752260262422,16.420148849487305,-0.0034819404907250654,16.17416591644287,57.34853696064136
16.483265533970677,16.33122741247684,1032600,16.374256512028136,16.480396270751953,0.006482111639441409,16.249611568450927,57.16353083583026
16.758653507733303,16.549241639575815,786600,16.60948302761112,16.56645393371582,-0.0025906341469971697,16.29135036468506,64.19906715518488
17.00536152193752,16.543508584818102,773700,16.606619250303755,16.982412338256836,0.02262911446869039,16.3382529258728,69.96162376798307
17.10862312810692,16.81315315746312,474900,17.07420019121977,16.824626922607422,-0.014616981516984241,16.373393726348876,70.22870865932586
16.8848811003207,16.543510918996066,462000,16.8848811003207,16.59514617919922,-0.017159429160326117,16.399642181396484,63.573072066631035
16.6840692394069,16.477526632221565,358200,16.580797115086867,16.53489875793457,-0.0027681634865752915,16.42000961303711,55.8628489134015
16.589407810485017,16.322623741576038,352800,16.523429519535117,16.56359100341797,0.002430577976283303,16.438369369506837,54.60700456412021
16.67258993701642,16.49473507566423,834900,16.58939938928135,16.511945724487305,-0.00466886491647731,16.462609100341798,47.076520054067636
16.652513490138336,16.31401270438599,619500,16.423020068759126,16.52916145324707,0.0064629638180771195,16.485127639770507,52.7182729412641
16.884879050335627,16.554984323250345,797100,16.554984323250345,16.795949935913086,0.014555472113876988,16.529305267333985,58.82354063425593
16.830375463886458,16.514823754245892,626700,16.830375463886458,16.54637908935547,-0.016874036775969183,16.560430240631103,47.69244789293479
16.71562681527929,16.489004239624837,486000,16.59801327360386,16.557851791381836,-0.002419655988942658,16.57434320449829,46.57154445057611
16.63529613971386,16.368512231826706,474600,16.534893311334102,16.371379852294922,-0.009888993896749075,16.57448606491089,50.0
16.336957061870187,15.921002717946168,1145100,16.322614035038903,15.981244087219238,-0.020913926353148076,16.54235711097717,40.07797486125658
15.860766904775884,15.642748881077535,771000,15.740284124024049,15.832080841064453,0.005831960612470589,16.512236452102663,35.910387971700075
16.130416124484896,15.860762925468318,1201500,15.860762925468318,16.064437866210938,0.012841434028092655,16.493303537368774,39.74215172360036
16.342693655334887,16.136151117999002,1534200,16.21360477468173,16.302532196044922,0.00548474090734317,16.47637810707092,35.018866528869694
